Sentence_Index,Token,Pos,Explained_Tag,Tag,iob_Tag,Entity_Type
0,3/27/22,NUM,cardinal number,CD,O,
0,",",PUNCT,"punctuation mark, comma",",",O,
0,9:51,NUM,cardinal number,CD,B,TIME
0,PM,NOUN,"noun, singular or mass",NN,I,TIME
0, ,SPACE,whitespace,_SP,I,TIME
0,DOH,PROPN,"noun, proper singular",NNP,O,
0,",",PUNCT,"punctuation mark, comma",",",O,
0,LGUs,PROPN,"noun, proper singular",NNP,O,
0,and,CCONJ,"conjunction, coordinating",CC,O,
0,partners,NOUN,"noun, plural",NNS,O,
0,to,PART,"infinitival ""to""",TO,O,
0,conduct,VERB,"verb, base form",VB,O,
0,Phase,PROPN,"noun, proper singular",NNP,O,
0,II,PROPN,"noun, proper singular",NNP,O,
0,of,ADP,"conjunction, subordinating or preposition",IN,O,
0,month,NOUN,"noun, singular or mass",NN,B,DATE
0,-,PUNCT,"punctuation mark, hyphen",HYPH,I,DATE
0,long,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,I,DATE
0,nationwide,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
0,measles,NOUN,"noun, plural",NNS,O,
0,-,PUNCT,"punctuation mark, hyphen",HYPH,O,
0,rubella,NOUN,"noun, singular or mass",NN,O,
0,and,CCONJ,"conjunction, coordinating",CC,O,
0,oral,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
0,polio,NOUN,"noun, singular or mass",NN,O,
0,vaccine,NOUN,"noun, singular or mass",NN,O,
0,campaign,NOUN,"noun, singular or mass",NN,O,
0,starting,VERB,"verb, gerund or present participle",VBG,O,
0,…,PUNCT,superfluous punctuation,NFP,O,
0, ,SPACE,whitespace,_SP,O,
0,Western,PROPN,"noun, proper singular",NNP,B,ORG
0,Pacific,PROPN,"noun, proper singular",NNP,I,ORG
0,Philippines,PROPN,"noun, proper singular",NNP,I,ORG
0, ,SPACE,whitespace,_SP,O,
0,DOH,PROPN,"noun, proper singular",NNP,O,
0,",",PUNCT,"punctuation mark, comma",",",O,
0,LGUs,PROPN,"noun, proper singular",NNP,O,
0,and,CCONJ,"conjunction, coordinating",CC,O,
0,partners,NOUN,"noun, plural",NNS,O,
0,to,PART,"infinitival ""to""",TO,O,
0,conduct,VERB,"verb, base form",VB,O,
0,Phase,PROPN,"noun, proper singular",NNP,O,
0,II,PROPN,"noun, proper singular",NNP,O,
0,of,ADP,"conjunction, subordinating or preposition",IN,O,
0,month-,PROPN,"noun, proper singular",NNP,O,
0,long,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
0,nationwide,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
0,measles-,NOUN,"noun, singular or mass",NN,B,ORG
0,rubella,NOUN,"noun, singular or mass",NN,I,ORG
0,and,CCONJ,"conjunction, coordinating",CC,O,
0,oral,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
0,polio,NOUN,"noun, singular or mass",NN,O,
0,vaccine,NOUN,"noun, singular or mass",NN,O,
0,campaign,NOUN,"noun, singular or mass",NN,O,
0,starting,VERB,"verb, gerund or present participle",VBG,O,
0,February,PROPN,"noun, proper singular",NNP,B,DATE
0,1,NUM,cardinal number,CD,I,DATE
0, ,SPACE,whitespace,_SP,O,
0,28,NUM,cardinal number,CD,O,
0,January,PROPN,"noun, proper singular",NNP,O,
0,2021,NUM,cardinal number,CD,O,
0, ,SPACE,whitespace,_SP,O,
0,Joint,PROPN,"noun, proper singular",NNP,O,
0,News,PROPN,"noun, proper singular",NNP,O,
0,Release,PROPN,"noun, proper singular",NNP,O,
0, ,SPACE,whitespace,_SP,O,
0,|,NOUN,"noun, singular or mass",NN,O,
0, ,SPACE,whitespace,_SP,O,
0,After,ADP,"conjunction, subordinating or preposition",IN,O,
0,a,DET,determiner,DT,O,
0,successful,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
0,nationwide,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
0,measles,NOUN,"noun, plural",NNS,O,
0,-,PUNCT,"punctuation mark, hyphen",HYPH,O,
0,rubella,NOUN,"noun, singular or mass",NN,O,
0,and,CCONJ,"conjunction, coordinating",CC,O,
0,oral,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
0,polio,NOUN,"noun, singular or mass",NN,O,
0,vaccine,NOUN,"noun, singular or mass",NN,O,
0,supplemental,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
0,immunization,NOUN,"noun, singular or mass",NN,O,
0,activity,NOUN,"noun, singular or mass",NN,O,
0,(,PUNCT,left round bracket,-LRB-,O,
0,MR,PROPN,"noun, proper singular",NNP,B,ORG
0,-,PUNCT,"punctuation mark, hyphen",HYPH,I,ORG
0,OPV,PROPN,"noun, proper singular",NNP,I,ORG
0,SIA,PROPN,"noun, proper singular",NNP,I,ORG
0,),PUNCT,right round bracket,-RRB-,O,
1,Phase,NOUN,"noun, singular or mass",NN,O,
2,I,PRON,"pronoun, personal",PRP,O,
2,last,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,B,DATE
2,year,NOUN,"noun, singular or mass",NN,I,DATE
2,in,ADP,"conjunction, subordinating or preposition",IN,O,
2,the,DET,determiner,DT,O,
2,Mindanao,PROPN,"noun, proper singular",NNP,B,GPE
2,",",PUNCT,"punctuation mark, comma",",",O,
2,Cordillera,PROPN,"noun, proper singular",NNP,B,GPE
2,",",PUNCT,"punctuation mark, comma",",",O,
2,Ilocos,PROPN,"noun, proper singular",NNP,B,GPE
2,",",PUNCT,"punctuation mark, comma",",",O,
2,Cagayan,PROPN,"noun, proper singular",NNP,B,GPE
2,Valley,PROPN,"noun, proper singular",NNP,I,GPE
2,",",PUNCT,"punctuation mark, comma",",",O,
2,MIMAROPA,PROPN,"noun, proper singular",NNP,B,ORG
2,and,CCONJ,"conjunction, coordinating",CC,O,
2,Bicol,PROPN,"noun, proper singular",NNP,B,PERSON
2,Regions,PROPN,"noun, proper plural",NNPS,I,PERSON
2,with,ADP,"conjunction, subordinating or preposition",IN,O,
2,a,DET,determiner,DT,O,
2,coverage,NOUN,"noun, singular or mass",NN,O,
2,of,ADP,"conjunction, subordinating or preposition",IN,O,
2,93,NUM,cardinal number,CD,B,PERCENT
2,%,NOUN,"noun, singular or mass",NN,I,PERCENT
2,for,ADP,"conjunction, subordinating or preposition",IN,O,
2,Measles,PROPN,"noun, proper singular",NNP,B,ORG
2,-,PUNCT,"punctuation mark, hyphen",HYPH,I,ORG
2,Rubella,PROPN,"noun, proper singular",NNP,I,ORG
2,(,PUNCT,left round bracket,-LRB-,O,
2,MR,PROPN,"noun, proper singular",NNP,O,
2,),PUNCT,right round bracket,-RRB-,O,
2,Vaccine,PROPN,"noun, proper singular",NNP,B,PERSON
