Sentence_Index,Token,Pos,Explained_Tag,Tag,iob_Tag,Entity_Type
0,3/18/22,NUM,cardinal number,CD,B,CARDINAL
0,",",PUNCT,"punctuation mark, comma",",",O,
0,12:51,NUM,cardinal number,CD,B,TIME
0,AM,NOUN,"noun, singular or mass",NN,I,TIME
0, ,SPACE,whitespace,_SP,O,
0,WHO,PRON,"wh-pronoun, personal",WP,O,
0,statement,VERB,"verb, non-3rd person singular present",VBP,O,
0,on,ADP,"conjunction, subordinating or preposition",IN,O,
0,COVID-19,NOUN,"noun, singular or mass",NN,O,
0,vaccines,NOUN,"noun, plural",NNS,O,
0,and,CCONJ,"conjunction, coordinating",CC,O,
0,the,DET,determiner,DT,B,ORG
0,National,PROPN,"noun, proper singular",NNP,I,ORG
0,Vaccination,PROPN,"noun, proper singular",NNP,I,ORG
0,Days,PROPN,"noun, proper plural",NNPS,I,ORG
0, ,SPACE,whitespace,_SP,I,ORG
0,Western,PROPN,"noun, proper singular",NNP,I,ORG
0,Pacific,PROPN,"noun, proper singular",NNP,I,ORG
0,Philippines,PROPN,"noun, proper singular",NNP,I,ORG
0, ,SPACE,whitespace,_SP,O,
0,WHO,PRON,"wh-pronoun, personal",WP,O,
0,statement,VERB,"verb, non-3rd person singular present",VBP,O,
0,on,ADP,"conjunction, subordinating or preposition",IN,O,
0,COVID-19,NOUN,"noun, singular or mass",NN,O,
0,vaccines,NOUN,"noun, plural",NNS,O,
0,and,CCONJ,"conjunction, coordinating",CC,O,
0,the,DET,determiner,DT,B,ORG
0,National,PROPN,"noun, proper singular",NNP,I,ORG
0,Vaccination,PROPN,"noun, proper singular",NNP,I,ORG
0,Days,PROPN,"noun, proper plural",NNPS,I,ORG
0, ,SPACE,whitespace,_SP,O,
0,20,NUM,cardinal number,CD,O,
0,December,PROPN,"noun, proper singular",NNP,B,DATE
0,2021,NUM,cardinal number,CD,I,DATE
0, ,SPACE,whitespace,_SP,O,
0,Statement,NOUN,"noun, singular or mass",NN,O,
0, ,SPACE,whitespace,_SP,O,
0,|,NOUN,"noun, singular or mass",NN,O,
0, ,SPACE,whitespace,_SP,O,
0,The,DET,determiner,DT,B,ORG
0,World,PROPN,"noun, proper singular",NNP,I,ORG
0,Health,PROPN,"noun, proper singular",NNP,I,ORG
0,Organization,PROPN,"noun, proper singular",NNP,I,ORG
0,(,PUNCT,left round bracket,-LRB-,O,
0,WHO,PRON,"wh-pronoun, personal",WP,O,
0,),PUNCT,right round bracket,-RRB-,O,
0,calls,VERB,"verb, 3rd person singular present",VBZ,O,
0,on,ADP,"conjunction, subordinating or preposition",IN,O,
0,the,DET,determiner,DT,O,
0,public,NOUN,"noun, singular or mass",NN,O,
0,to,PART,"infinitival ""to""",TO,O,
0,access,VERB,"verb, base form",VB,O,
0,the,DET,determiner,DT,O,
0,available,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
0,vaccines,NOUN,"noun, plural",NNS,O,
0,during,ADP,"conjunction, subordinating or preposition",IN,O,
0,the,DET,determiner,DT,O,
0,Bayanihan,PROPN,"noun, proper singular",NNP,O,
0,",",PUNCT,"punctuation mark, comma",",",O,
0,Bakunahan,PROPN,"noun, proper singular",NNP,O,
0,2,NUM,cardinal number,CD,O,
0,.,PUNCT,"punctuation mark, sentence closer",.,O,
1,"
",SPACE,whitespace,_SP,O,
1,We,PRON,"pronoun, personal",PRP,O,
1,also,ADV,adverb,RB,O,
1,urge,VERB,"verb, non-3rd person singular present",VBP,O,
1,the,DET,determiner,DT,O,
1,national,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
1,government,NOUN,"noun, singular or mass",NN,O,
