Sentence_Index,Token,Pos,Explained_Tag,Tag,iob_Tag,Entity_Type
0,3/27/22,NUM,cardinal number,CD,O,
0,",",PUNCT,"punctuation mark, comma",",",O,
0,9:27,NUM,cardinal number,CD,B,TIME
0,PM,NOUN,"noun, singular or mass",NN,I,TIME
0, ,SPACE,whitespace,_SP,O,
0,amfAR,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,B,PERSON
0,and,CCONJ,"conjunction, coordinating",CC,O,
0,WHO,PRON,"wh-pronoun, personal",WP,O,
0,Support,VERB,"verb, non-3rd person singular present",VBP,O,
0,Pilot,PROPN,"noun, proper singular",NNP,O,
0,Study,NOUN,"noun, singular or mass",NN,O,
0,Investigating,VERB,"verb, gerund or present participle",VBG,O,
0,PrEP,NOUN,"noun, singular or mass",NN,O,
0,in,ADP,"conjunction, subordinating or preposition",IN,O,
0,the,DET,determiner,DT,O,
0,Philippines,PROPN,"noun, proper singular",NNP,B,GPE
0, ,SPACE,whitespace,_SP,O,
0,Western,PROPN,"noun, proper singular",NNP,O,
0,Pacific,PROPN,"noun, proper singular",NNP,O,
0,Philippines,PROPN,"noun, proper singular",NNP,O,
0, ,SPACE,whitespace,_SP,O,
0,amfAR,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,B,PERSON
0,and,CCONJ,"conjunction, coordinating",CC,O,
0,WHO,PRON,"wh-pronoun, personal",WP,O,
0,Support,VERB,"verb, non-3rd person singular present",VBP,O,
0,Pilot,PROPN,"noun, proper singular",NNP,O,
0,Study,NOUN,"noun, singular or mass",NN,O,
0,Investigating,VERB,"verb, gerund or present participle",VBG,O,
0,PrEP,NOUN,"noun, singular or mass",NN,O,
0,in,ADP,"conjunction, subordinating or preposition",IN,O,
0,the,DET,determiner,DT,O,
0,Philippines,PROPN,"noun, proper singular",NNP,B,GPE
0, ,SPACE,whitespace,_SP,O,
0,11,NUM,cardinal number,CD,O,
0,July,PROPN,"noun, proper singular",NNP,B,DATE
0,2017,NUM,cardinal number,CD,I,DATE
0,  ,SPACE,whitespace,_SP,O,
0,|,NOUN,"noun, singular or mass",NN,O,
0,News,PROPN,"noun, proper singular",NNP,O,
0,release,NOUN,"noun, singular or mass",NN,O,
0, ,SPACE,whitespace,_SP,O,
0,|,NOUN,"noun, singular or mass",NN,O,
0,    ,SPACE,whitespace,_SP,O,
0,Manila,PROPN,"noun, proper singular",NNP,B,GPE
0,",",PUNCT,"punctuation mark, comma",",",O,
0,Philippines,PROPN,"noun, proper singular",NNP,B,GPE
0, ,SPACE,whitespace,_SP,O,
0,Project,PROPN,"noun, proper singular",NNP,O,
0,PrEPPY,PROPN,"noun, proper singular",NNP,O,
0,",",PUNCT,"punctuation mark, comma",",",O,
0,a,DET,determiner,DT,O,
0,Multi,PROPN,"noun, proper singular",NNP,B,ORG
0,-,PROPN,"noun, proper singular",NNP,I,ORG
0,Agency,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,I,ORG
0,Collaboration,NOUN,"noun, singular or mass",NN,I,ORG
0,to,PART,"infinitival ""to""",TO,O,
0,Evaluate,VERB,"verb, base form",VB,B,ORG
0,HIV,PROPN,"noun, proper singular",NNP,I,ORG
0,Prevention,PROPN,"noun, proper singular",NNP,I,ORG
0,Drug,PROPN,"noun, proper singular",NNP,I,ORG
0,Among,ADP,"conjunction, subordinating or preposition",IN,I,ORG
0,Men,NOUN,"noun, plural",NNS,I,ORG
1,Who,PRON,"wh-pronoun, personal",WP,O,
1,Have,AUX,"verb, non-3rd person singular present",VBP,O,
1,Sex,NOUN,"noun, singular or mass",NN,O,
1,with,ADP,"conjunction, subordinating or preposition",IN,O,
1,Men,PROPN,"noun, proper plural",NNPS,O,
1,and,CCONJ,"conjunction, coordinating",CC,O,
1,Transgender,PROPN,"noun, proper singular",NNP,O,
1,Individuals,PROPN,"noun, proper plural",NNPS,O,
1,",",PUNCT,"punctuation mark, comma",",",O,
1,Begins,VERB,"verb, 3rd person singular present",VBZ,O,
1,in,ADP,"conjunction, subordinating or preposition",IN,O,
1,Manila,PROPN,"noun, proper singular",NNP,B,GPE
1, ,SPACE,whitespace,_SP,O,
1,Enrollment,PROPN,"noun, proper singular",NNP,O,
1,has,AUX,"verb, 3rd person singular present",VBZ,O,
1,started,VERB,"verb, past participle",VBN,O,
1,for,ADP,"conjunction, subordinating or preposition",IN,O,
1,a,DET,determiner,DT,O,
1,pilot,NOUN,"noun, singular or mass",NN,O,
1,project,NOUN,"noun, singular or mass",NN,O,
1,that,PRON,wh-determiner,WDT,O,
1,brings,VERB,"verb, 3rd person singular present",VBZ,O,
1,pre,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
1,-,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
1,exposure,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
1,prophylaxis,NOUN,"noun, singular or mass",NN,O,
1,(,PUNCT,left round bracket,-LRB-,O,
1,PrEP,PROPN,"noun, proper singular",NNP,O,
1,),PUNCT,right round bracket,-RRB-,O,
1,to,ADP,"conjunction, subordinating or preposition",IN,O,
1,the,DET,determiner,DT,O,
1,Philippines,PROPN,"noun, proper singular",NNP,B,GPE
1,in,ADP,"conjunction, subordinating or preposition",IN,O,
1,an,DET,determiner,DT,O,
1,effort,NOUN,"noun, singular or mass",NN,O,
1,to,PART,"infinitival ""to""",TO,O,
1,curb,VERB,"verb, base form",VB,O,
1,the,DET,determiner,DT,O,
1,rapid,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
1,spread,NOUN,"noun, singular or mass",NN,O,
1,of,ADP,"conjunction, subordinating or preposition",IN,O,
1,HIV,PROPN,"noun, proper singular",NNP,O,
1,infection,NOUN,"noun, singular or mass",NN,O,
1,among,ADP,"conjunction, subordinating or preposition",IN,O,
1,men,NOUN,"noun, plural",NNS,O,
1,who,PRON,"wh-pronoun, personal",WP,O,
1,have,VERB,"verb, non-3rd person singular present",VBP,O,
1,sex,NOUN,"noun, singular or mass",NN,O,
1,with,ADP,"conjunction, subordinating or preposition",IN,O,
1,men,NOUN,"noun, plural",NNS,O,
1,(,PUNCT,left round bracket,-LRB-,O,
1,MSM,PROPN,"noun, proper singular",NNP,O,
1,),PUNCT,right round bracket,-RRB-,O,
1,and,CCONJ,"conjunction, coordinating",CC,O,
1,transgender,NOUN,"noun, singular or mass",NN,O,
1,individuals,NOUN,"noun, plural",NNS,O,
1,.,PUNCT,"punctuation mark, sentence closer",.,O,
2,"
",SPACE,whitespace,_SP,O,
2,The,DET,determiner,DT,O,
2,project,NOUN,"noun, singular or mass",NN,O,
2,",",PUNCT,"punctuation mark, comma",",",O,
2,known,VERB,"verb, past participle",VBN,O,
2,as,ADP,"conjunction, subordinating or preposition",IN,O,
