Sentence_Index,Token,Pos,Explained_Tag,Tag,iob_Tag,Entity_Type
0,3/27/22,NUM,cardinal number,CD,O,
0,",",PUNCT,"punctuation mark, comma",",",O,
0,9:28,NUM,cardinal number,CD,B,TIME
0,PM,NOUN,"noun, singular or mass",NN,I,TIME
0, ,SPACE,whitespace,_SP,O,
0,WHO,PRON,"wh-pronoun, personal",WP,O,
0,",",PUNCT,"punctuation mark, comma",",",O,
0,UNICEF,PROPN,"noun, proper singular",NNP,B,ORG
0,and,CCONJ,"conjunction, coordinating",CC,O,
0,partners,NOUN,"noun, plural",NNS,O,
0,support,VERB,"verb, non-3rd person singular present",VBP,O,
0,Philippine,PROPN,"noun, proper singular",NNP,B,ORG
0,Department,PROPN,"noun, proper singular",NNP,I,ORG
0,of,ADP,"conjunction, subordinating or preposition",IN,I,ORG
0,Health,PROPN,"noun, proper singular",NNP,O,
0,’s,PART,possessive ending,POS,O,
0,polio,PROPN,"noun, proper singular",NNP,O,
0,outbreak,NOUN,"noun, singular or mass",NN,O,
0,response,NOUN,"noun, singular or mass",NN,O,
0, ,SPACE,whitespace,_SP,O,
0,Western,PROPN,"noun, proper singular",NNP,O,
0,Pacific,PROPN,"noun, proper singular",NNP,O,
0,Philippines,PROPN,"noun, proper singular",NNP,O,
0, ,SPACE,whitespace,_SP,O,
0,WHO,PRON,"wh-pronoun, personal",WP,O,
0,",",PUNCT,"punctuation mark, comma",",",O,
0,UNICEF,PROPN,"noun, proper singular",NNP,B,ORG
0,and,CCONJ,"conjunction, coordinating",CC,O,
0,partners,NOUN,"noun, plural",NNS,O,
0,support,VERB,"verb, non-3rd person singular present",VBP,O,
0,Philippine,PROPN,"noun, proper singular",NNP,B,ORG
0,Department,PROPN,"noun, proper singular",NNP,I,ORG
0,of,ADP,"conjunction, subordinating or preposition",IN,I,ORG
0,Health,PROPN,"noun, proper singular",NNP,O,
0,’s,PART,possessive ending,POS,O,
0,polio,PROPN,"noun, proper singular",NNP,O,
0,outbreak,NOUN,"noun, singular or mass",NN,O,
0,response,NOUN,"noun, singular or mass",NN,O,
0, ,SPACE,whitespace,_SP,O,
0,19,NUM,cardinal number,CD,O,
0,September,PROPN,"noun, proper singular",NNP,O,
0,2019,NUM,cardinal number,CD,O,
0, ,SPACE,whitespace,_SP,O,
0,Joint,PROPN,"noun, proper singular",NNP,O,
0,News,PROPN,"noun, proper singular",NNP,O,
0,Release,PROPN,"noun, proper singular",NNP,O,
0, ,SPACE,whitespace,_SP,O,
0,|,NOUN,"noun, singular or mass",NN,O,
0, ,SPACE,whitespace,_SP,O,
0,The,DET,determiner,DT,B,ORG
0,Philippine,PROPN,"noun, proper singular",NNP,I,ORG
0,Department,PROPN,"noun, proper singular",NNP,I,ORG
0,of,ADP,"conjunction, subordinating or preposition",IN,I,ORG
0,Health,PROPN,"noun, proper singular",NNP,I,ORG
0,(,PUNCT,left round bracket,-LRB-,O,
0,DOH,PROPN,"noun, proper singular",NNP,B,ORG
0,),PUNCT,right round bracket,-RRB-,O,
0,today,NOUN,"noun, singular or mass",NN,B,DATE
0,announced,VERB,"verb, past tense",VBD,O,
0,an,DET,determiner,DT,O,
0,outbreak,NOUN,"noun, singular or mass",NN,O,
0,of,ADP,"conjunction, subordinating or preposition",IN,O,
0,polio,NOUN,"noun, singular or mass",NN,O,
0,in,ADP,"conjunction, subordinating or preposition",IN,O,
0,the,DET,determiner,DT,O,
0,country,NOUN,"noun, singular or mass",NN,O,
0,.,PUNCT,"punctuation mark, sentence closer",.,O,
1,"
",SPACE,whitespace,_SP,O,
1,A,DET,determiner,DT,O,
1,poliovirus,NOUN,"noun, singular or mass",NN,O,
1,case,NOUN,"noun, singular or mass",NN,O,
1,was,AUX,"verb, past tense",VBD,O,
1,confirmed,VERB,"verb, past participle",VBN,O,
1,on,ADP,"conjunction, subordinating or preposition",IN,O,
1,16,NUM,cardinal number,CD,B,DATE
1,September,PROPN,"noun, proper singular",NNP,I,DATE
1,2019,NUM,cardinal number,CD,I,DATE
1,in,ADP,"conjunction, subordinating or preposition",IN,O,
1,a,DET,determiner,DT,O,
1,3,NUM,cardinal number,CD,B,DATE
1,-,PUNCT,"punctuation mark, hyphen",HYPH,I,DATE
1,year,NOUN,"noun, singular or mass",NN,I,DATE
1,-,PUNCT,"punctuation mark, hyphen",HYPH,I,DATE
1,old,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,I,DATE
1,girl,NOUN,"noun, singular or mass",NN,O,
1,from,ADP,"conjunction, subordinating or preposition",IN,O,
1,Lanao,PROPN,"noun, proper singular",NNP,B,ORG
1,del,PROPN,"noun, proper singular",NNP,I,ORG
1,Sur,PROPN,"noun, proper singular",NNP,I,ORG
1,.,PUNCT,"punctuation mark, sentence closer",.,O,
2,"
",SPACE,whitespace,_SP,O,
2,In,ADP,"conjunction, subordinating or preposition",IN,O,
2,addition,NOUN,"noun, singular or mass",NN,O,
2,",",PUNCT,"punctuation mark, comma",",",O,
2,environmental,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
2,samples,NOUN,"noun, plural",NNS,O,
2,from,ADP,"conjunction, subordinating or preposition",IN,O,
2,sewage,NOUN,"noun, singular or mass",NN,O,
2,in,ADP,"conjunction, subordinating or preposition",IN,O,
2,Manila,PROPN,"noun, proper singular",NNP,B,GPE
2,and,CCONJ,"conjunction, coordinating",CC,O,
2,waterways,NOUN,"noun, plural",NNS,O,
2,in,ADP,"conjunction, subordinating or preposition",IN,O,
2,Davao,PROPN,"noun, proper singular",NNP,O,
2,were,AUX,"verb, past tense",VBD,O,
2,confirmed,VERB,"verb, past participle",VBN,O,
2,to,PART,"infinitival ""to""",TO,O,
2,contain,VERB,"verb, base form",VB,O,
2,the,DET,determiner,DT,O,
2,virus,NOUN,"noun, singular or mass",NN,O,
2,.,PUNCT,"punctuation mark, sentence closer",.,O,
3,"
",SPACE,whitespace,_SP,O,
3,“,PUNCT,opening quotation mark,``,O,
3,We,PRON,"pronoun, personal",PRP,O,
3,are,AUX,"verb, non-3rd person singular present",VBP,O,
3,very,ADV,adverb,RB,O,
3,concerned,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
3,that,SCONJ,"conjunction, subordinating or preposition",IN,O,
3,polioviruses,NOUN,"noun, plural",NNS,O,
3,are,AUX,"verb, non-3rd person singular present",VBP,O,
3,now,ADV,adverb,RB,O,
3,circulating,VERB,"verb, gerund or present participle",VBG,O,
3,in,ADP,"conjunction, subordinating or preposition",IN,O,
3,Manila,PROPN,"noun, proper singular",NNP,B,GPE
3,",",PUNCT,"punctuation mark, comma",",",O,
3,Davao,PROPN,"noun, proper singular",NNP,B,ORG
3,",",PUNCT,"punctuation mark, comma",",",O,
3,and,CCONJ,"conjunction, coordinating",CC,O,
