Sentence_Index,Token,Pos,Explained_Tag,Tag,iob_Tag,Entity_Type
0,3/18/22,NUM,cardinal number,CD,O,
0,",",PUNCT,"punctuation mark, comma",",",O,
0,12:52,NUM,cardinal number,CD,B,TIME
0,AM,NOUN,"noun, singular or mass",NN,I,TIME
0, ,SPACE,whitespace,_SP,O,
0,Region,PROPN,"noun, proper singular",NNP,O,
0,’s,PART,possessive ending,POS,O,
0,leaders,NOUN,"noun, plural",NNS,O,
0,gather,VERB,"verb, non-3rd person singular present",VBP,O,
0,virtually,ADV,adverb,RB,O,
0,to,PART,"infinitival ""to""",TO,O,
0,tackle,VERB,"verb, base form",VB,O,
0,COVID-19,NOUN,"noun, singular or mass",NN,O,
0,and,CCONJ,"conjunction, coordinating",CC,O,
0,other,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
0,health,NOUN,"noun, singular or mass",NN,O,
0,issues,NOUN,"noun, plural",NNS,O,
0,",",PUNCT,"punctuation mark, comma",",",O,
0,chart,NOUN,"noun, singular or mass",NN,O,
0,WHO,PRON,"wh-pronoun, personal",WP,O,
0,’s,AUX,"verb, 3rd person singular present",VBZ,O,
0,work,NOUN,"noun, singular or mass",NN,O,
0,in,ADP,"conjunction, subordinating or preposition",IN,O,
0,the,DET,determiner,DT,B,LOC
0,Western,PROPN,"noun, proper singular",NNP,I,LOC
0,Pacific,PROPN,"noun, proper singular",NNP,I,LOC
0, ,SPACE,whitespace,_SP,I,LOC
0,Western,PROPN,"noun, proper singular",NNP,I,LOC
0,Pacific,PROPN,"noun, proper singular",NNP,I,LOC
0, ,SPACE,whitespace,_SP,I,LOC
0,Region,PROPN,"noun, proper singular",NNP,I,LOC
0,’s,PART,possessive ending,POS,I,LOC
0,leaders,NOUN,"noun, plural",NNS,O,
0,gather,VERB,"verb, non-3rd person singular present",VBP,O,
0,virtually,ADV,adverb,RB,O,
0,to,PART,"infinitival ""to""",TO,O,
0,tackle,VERB,"verb, base form",VB,O,
0,COVID-19,NOUN,"noun, singular or mass",NN,O,
0,and,CCONJ,"conjunction, coordinating",CC,O,
0,other,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
0,health,NOUN,"noun, singular or mass",NN,O,
0,issues,NOUN,"noun, plural",NNS,O,
0,",",PUNCT,"punctuation mark, comma",",",O,
0,chart,NOUN,"noun, singular or mass",NN,O,
0,WHO,PRON,"wh-pronoun, personal",WP,O,
0,’s,AUX,"verb, 3rd person singular present",VBZ,O,
0,work,NOUN,"noun, singular or mass",NN,O,
0,in,ADP,"conjunction, subordinating or preposition",IN,O,
0,the,DET,determiner,DT,B,LOC
0,Western,PROPN,"noun, proper singular",NNP,I,LOC
0,Pacific,PROPN,"noun, proper singular",NNP,I,LOC
0, ,SPACE,whitespace,_SP,O,
0,6,NUM,cardinal number,CD,O,
0,October,PROPN,"noun, proper singular",NNP,B,DATE
0,2020,NUM,cardinal number,CD,I,DATE
0, ,SPACE,whitespace,_SP,O,
0,Media,PROPN,"noun, proper singular",NNP,O,
0,release,NOUN,"noun, singular or mass",NN,O,
0, ,SPACE,whitespace,_SP,O,
0,|,NOUN,"noun, singular or mass",NN,O,
0, ,SPACE,whitespace,_SP,O,
0,Health,NOUN,"noun, singular or mass",NN,O,
0,ministers,NOUN,"noun, plural",NNS,O,
0,and,CCONJ,"conjunction, coordinating",CC,O,
0,senior,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
0,officials,NOUN,"noun, plural",NNS,O,
0,from,ADP,"conjunction, subordinating or preposition",IN,O,
0,countries,NOUN,"noun, plural",NNS,O,
0,and,CCONJ,"conjunction, coordinating",CC,O,
0,areas,NOUN,"noun, plural",NNS,O,
0,across,ADP,"conjunction, subordinating or preposition",IN,O,
0,Asia,PROPN,"noun, proper singular",NNP,B,LOC
0,and,CCONJ,"conjunction, coordinating",CC,O,
0,the,DET,determiner,DT,O,
0,Pacific,PROPN,"noun, proper singular",NNP,B,LOC
0,are,AUX,"verb, non-3rd person singular present",VBP,O,
