Sentence_Index,Token,Pos,Explained_Tag,Tag,iob_Tag,Entity_Type
0,3/27/22,NUM,cardinal number,CD,O,
0,",",PUNCT,"punctuation mark, comma",",",O,
0,9:28,NUM,cardinal number,CD,B,TIME
0,PM,NOUN,"noun, singular or mass",NN,I,TIME
0, ,SPACE,whitespace,_SP,O,
0,Food,NOUN,"noun, singular or mass",NN,O,
0,and,CCONJ,"conjunction, coordinating",CC,O,
0,waterborne,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
0,diseases,NOUN,"noun, plural",NNS,O,
0,threaten,VERB,"verb, non-3rd person singular present",VBP,O,
0,7,NUM,cardinal number,CD,B,QUANTITY
0,million,NUM,cardinal number,CD,I,QUANTITY
0,Filipinos,PROPN,"noun, proper plural",NNPS,I,QUANTITY
0,without,ADP,"conjunction, subordinating or preposition",IN,O,
0,toilet,NOUN,"noun, singular or mass",NN,O,
0,facilities,NOUN,"noun, plural",NNS,O,
0, ,SPACE,whitespace,_SP,O,
0,Western,PROPN,"noun, proper singular",NNP,O,
0,Pacific,PROPN,"noun, proper singular",NNP,O,
0,Philippines,PROPN,"noun, proper singular",NNP,O,
0, ,SPACE,whitespace,_SP,O,
0,Food,NOUN,"noun, singular or mass",NN,O,
0,and,CCONJ,"conjunction, coordinating",CC,O,
0,waterborne,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
0,diseases,NOUN,"noun, plural",NNS,O,
0,threaten,VERB,"verb, non-3rd person singular present",VBP,O,
0,7,NUM,cardinal number,CD,B,QUANTITY
0,million,NUM,cardinal number,CD,I,QUANTITY
0,Filipinos,PROPN,"noun, proper plural",NNPS,I,QUANTITY
0,without,ADP,"conjunction, subordinating or preposition",IN,O,
0,toilet,NOUN,"noun, singular or mass",NN,O,
0,facilities,NOUN,"noun, plural",NNS,O,
0, ,SPACE,whitespace,_SP,O,
0,26,NUM,cardinal number,CD,O,
0,January,PROPN,"noun, proper singular",NNP,B,DATE
0,2016,NUM,cardinal number,CD,I,DATE
0,  ,SPACE,whitespace,_SP,O,
0,|,NOUN,"noun, singular or mass",NN,O,
0, ,SPACE,whitespace,_SP,O,
0,News,PROPN,"noun, proper singular",NNP,O,
0,release,NOUN,"noun, singular or mass",NN,O,
0, ,SPACE,whitespace,_SP,O,
0,|,NOUN,"noun, singular or mass",NN,O,
0,    ,SPACE,whitespace,_SP,O,
0,Manila,PROPN,"noun, proper singular",NNP,B,GPE
0,",",PUNCT,"punctuation mark, comma",",",O,
0,Philippines,PROPN,"noun, proper singular",NNP,B,GPE
0, ,SPACE,whitespace,_SP,O,
0,Water,NOUN,"noun, singular or mass",NN,O,
0,quality,NOUN,"noun, singular or mass",NN,O,
0,monitoring,NOUN,"noun, singular or mass",NN,O,
0,by,ADP,"conjunction, subordinating or preposition",IN,O,
0,WHO,PRON,"wh-pronoun, personal",WP,O,
0,and,CCONJ,"conjunction, coordinating",CC,O,
0,DOH,PROPN,"noun, proper singular",NNP,B,ORG
0,in,ADP,"conjunction, subordinating or preposition",IN,O,
0,Ormoc,PROPN,"noun, proper singular",NNP,B,GPE
0,City,PROPN,"noun, proper singular",NNP,I,GPE
0,post,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
0,-,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
0,Yolanda,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
0, ,SPACE,whitespace,_SP,O,
0,WHO,PRON,"wh-pronoun, personal",WP,O,
0,/,SYM,symbol,SYM,O,
0,C.Claravall,PROPN,"noun, proper singular",NNP,O,
0, ,SPACE,whitespace,_SP,O,
1,About,ADV,adverb,RB,O,
1,7,NUM,cardinal number,CD,O,
1,million,NUM,cardinal number,CD,O,
1,Filipinos,PROPN,"noun, proper plural",NNPS,B,NORP
1,in,ADP,"conjunction, subordinating or preposition",IN,O,
1,2015,NUM,cardinal number,CD,B,DATE
1,have,AUX,"verb, non-3rd person singular present",VBP,O,
1,resorted,VERB,"verb, past participle",VBN,O,
1,to,PART,"infinitival ""to""",TO,O,
1,open,VERB,"verb, base form",VB,O,
1,defecation–85,NOUN,"noun, singular or mass",NN,O,
1,%,NOUN,"noun, singular or mass",NN,O,
1,of,ADP,"conjunction, subordinating or preposition",IN,O,
1,which,PRON,wh-determiner,WDT,O,
1,are,AUX,"verb, non-3rd person singular present",VBP,O,
1,from,ADP,"conjunction, subordinating or preposition",IN,O,
1,rural,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
1,areas,NOUN,"noun, plural",NNS,O,
1,without,ADP,"conjunction, subordinating or preposition",IN,O,
1,toilet,NOUN,"noun, singular or mass",NN,O,
1,facilities,NOUN,"noun, plural",NNS,O,
1,.,PUNCT,"punctuation mark, sentence closer",.,O,
2,"
",SPACE,whitespace,_SP,O,
2,This,PRON,determiner,DT,O,
2,poses,VERB,"verb, 3rd person singular present",VBZ,O,
2,a,DET,determiner,DT,O,
2,threat,NOUN,"noun, singular or mass",NN,O,
2,to,ADP,"conjunction, subordinating or preposition",IN,O,
2,the,DET,determiner,DT,O,
2,safety,NOUN,"noun, singular or mass",NN,O,
2,of,ADP,"conjunction, subordinating or preposition",IN,O,
2,food,NOUN,"noun, singular or mass",NN,O,
2,and,CCONJ,"conjunction, coordinating",CC,O,
2,quality,NOUN,"noun, singular or mass",NN,O,
2,of,ADP,"conjunction, subordinating or preposition",IN,O,
2,drinking,NOUN,"noun, singular or mass",NN,O,
2,water,NOUN,"noun, singular or mass",NN,O,
2,.,PUNCT,"punctuation mark, sentence closer",.,O,
3,"
",SPACE,whitespace,_SP,O,
3,In,ADP,"conjunction, subordinating or preposition",IN,O,
3,the,DET,determiner,DT,B,DATE
3,last,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,I,DATE
3,five,NUM,cardinal number,CD,I,DATE
3,years,NOUN,"noun, plural",NNS,I,DATE
3,",",PUNCT,"punctuation mark, comma",",",O,
3,the,DET,determiner,DT,O,
3,Philippines,PROPN,"noun, proper singular",NNP,B,GPE
3,experienced,VERB,"verb, past tense",VBD,O,
3,a,DET,determiner,DT,O,
3,series,NOUN,"noun, singular or mass",NN,O,
3,of,ADP,"conjunction, subordinating or preposition",IN,O,
3,food-,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
3,and,CCONJ,"conjunction, coordinating",CC,O,
3,waterborne,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
3,disease,NOUN,"noun, singular or mass",NN,O,
3,outbreaks,NOUN,"noun, plural",NNS,O,
3,which,PRON,wh-determiner,WDT,O,
3,could,AUX,"verb, modal auxiliary",MD,O,
3,have,AUX,"verb, base form",VB,O,
3,been,AUX,"verb, past participle",VBN,O,
3,minimized,VERB,"verb, past participle",VBN,O,
