Sentence_Index,Token,Pos,Explained_Tag,Tag,iob_Tag,Entity_Type
0,3/15/22,NUM,cardinal number,CD,B,CARDINAL
0,",",PUNCT,"punctuation mark, comma",",",O,
0,10:32,NUM,cardinal number,CD,B,TIME
0,AM,NOUN,"noun, singular or mass",NN,I,TIME
0, ,SPACE,whitespace,_SP,O,
0,Is,AUX,"verb, 3rd person singular present",VBZ,O,
0,the,DET,determiner,DT,O,
0,pandemic,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
0,ending,NOUN,"noun, singular or mass",NN,O,
0,soon,ADV,adverb,RB,O,
0,?,PUNCT,"punctuation mark, sentence closer",.,O,
1,"
",SPACE,whitespace,_SP,O,
1,Western,PROPN,"noun, proper singular",NNP,B,ORG
1,Pacific,PROPN,"noun, proper singular",NNP,I,ORG
1,Philippines,PROPN,"noun, proper singular",NNP,I,ORG
1, ,SPACE,whitespace,_SP,O,
1,©,PROPN,"noun, proper singular",NNP,O,
1, ,SPACE,whitespace,_SP,O,
1,Opinion,PROPN,"noun, proper singular",NNP,O,
1,:,PUNCT,"punctuation mark, colon or ellipsis",:,O,
1,Is,AUX,"verb, 3rd person singular present",VBZ,O,
1,the,DET,determiner,DT,O,
1,pandemic,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
1,ending,NOUN,"noun, singular or mass",NN,O,
1,soon,ADV,adverb,RB,O,
1,?,PUNCT,"punctuation mark, sentence closer",.,O,
2,"
",SPACE,whitespace,_SP,O,
2,11,NUM,cardinal number,CD,O,
2,March,PROPN,"noun, proper singular",NNP,B,DATE
2,2022,NUM,cardinal number,CD,I,DATE
2, ,SPACE,whitespace,_SP,O,
2,Statement,NOUN,"noun, singular or mass",NN,O,
2, ,SPACE,whitespace,_SP,O,
2,|,NOUN,"noun, singular or mass",NN,O,
2, ,SPACE,whitespace,_SP,O,
2,By,ADP,"conjunction, subordinating or preposition",IN,O,
2,Dr,PROPN,"noun, proper singular",NNP,O,
2,Rajendra,PROPN,"noun, proper singular",NNP,B,PERSON
2,Yadav,PROPN,"noun, proper singular",NNP,I,PERSON
2,and,CCONJ,"conjunction, coordinating",CC,O,
2,Dr,PROPN,"noun, proper singular",NNP,O,
2,Sangjun,PROPN,"noun, proper singular",NNP,B,PERSON
2,Moon,PROPN,"noun, proper singular",NNP,I,PERSON
2,",",PUNCT,"punctuation mark, comma",",",O,
