Sentence_Index,Token,Pos,Explained_Tag,Tag,iob_Tag,Entity_Type
0,3/18/22,NUM,cardinal number,CD,O,
0,",",PUNCT,"punctuation mark, comma",",",O,
0,12:52,NUM,cardinal number,CD,B,TIME
0,AM,NOUN,"noun, singular or mass",NN,I,TIME
0, ,SPACE,whitespace,_SP,O,
0,World,PROPN,"noun, proper singular",NNP,O,
0,Polio,PROPN,"noun, proper singular",NNP,O,
0,Day,PROPN,"noun, proper singular",NNP,O,
0,:,PUNCT,"punctuation mark, colon or ellipsis",:,O,
0,Government,NOUN,"noun, singular or mass",NN,O,
0,and,CCONJ,"conjunction, coordinating",CC,O,
0,health,NOUN,"noun, singular or mass",NN,O,
0,partners,NOUN,"noun, plural",NNS,O,
0,urge,VERB,"verb, non-3rd person singular present",VBP,O,
0,children,NOUN,"noun, plural",NNS,O,
0,’s,PART,possessive ending,POS,O,
0,vaccination,NOUN,"noun, singular or mass",NN,O,
0,against,ADP,"conjunction, subordinating or preposition",IN,O,
0,all,DET,determiner,DT,O,
0,preventable,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
0,diseases,NOUN,"noun, plural",NNS,O,
0,preventable,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
0,disea,PROPN,"noun, proper singular",NNP,O,
0,…,PUNCT,"punctuation mark, colon or ellipsis",:,O,
0, ,SPACE,whitespace,_SP,O,
0,Western,PROPN,"noun, proper singular",NNP,B,ORG
0,Pacific,PROPN,"noun, proper singular",NNP,I,ORG
0,Philippines,PROPN,"noun, proper singular",NNP,I,ORG
0, ,SPACE,whitespace,_SP,O,
0,World,PROPN,"noun, proper singular",NNP,O,
0,Polio,PROPN,"noun, proper singular",NNP,O,
0,Day,PROPN,"noun, proper singular",NNP,O,
0,:,PUNCT,"punctuation mark, colon or ellipsis",:,O,
0,Government,NOUN,"noun, singular or mass",NN,O,
0,and,CCONJ,"conjunction, coordinating",CC,O,
0,health,NOUN,"noun, singular or mass",NN,O,
0,partners,NOUN,"noun, plural",NNS,O,
0,urge,VERB,"verb, non-3rd person singular present",VBP,O,
0,children,NOUN,"noun, plural",NNS,O,
0,’s,PART,possessive ending,POS,O,
0,vaccination,NOUN,"noun, singular or mass",NN,O,
0,against,ADP,"conjunction, subordinating or preposition",IN,O,
0,all,DET,determiner,DT,O,
0,preventable,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
0,diseases,NOUN,"noun, plural",NNS,O,
0,Department,PROPN,"noun, proper singular",NNP,B,ORG
0,of,ADP,"conjunction, subordinating or preposition",IN,I,ORG
0,Health,PROPN,"noun, proper singular",NNP,I,ORG
0,",",PUNCT,"punctuation mark, comma",",",O,
0,WHO,PRON,"wh-pronoun, personal",WP,O,
0,",",PUNCT,"punctuation mark, comma",",",O,
0,UNICEF,PROPN,"noun, proper singular",NNP,B,ORG
0,and,CCONJ,"conjunction, coordinating",CC,O,
0,Rotary,PROPN,"noun, proper singular",NNP,B,ORG
0,International,PROPN,"noun, proper singular",NNP,I,ORG
0,Joint,PROPN,"noun, proper singular",NNP,I,ORG
0,Press,PROPN,"noun, proper singular",NNP,I,ORG
0,Release,PROPN,"noun, proper singular",NNP,I,ORG
0, ,SPACE,whitespace,_SP,O,
0,24,NUM,cardinal number,CD,O,
0,October,PROPN,"noun, proper singular",NNP,B,DATE
0,2021,NUM,cardinal number,CD,I,DATE
0, ,SPACE,whitespace,_SP,O,
0,News,PROPN,"noun, proper singular",NNP,O,
0,release,NOUN,"noun, singular or mass",NN,O,
0, ,SPACE,whitespace,_SP,O,
0,|,NOUN,"noun, singular or mass",NN,O,
0, ,SPACE,whitespace,_SP,O,
0,On,ADP,"conjunction, subordinating or preposition",IN,O,
0,World,PROPN,"noun, proper singular",NNP,B,EVENT
0,Polio,PROPN,"noun, proper singular",NNP,I,EVENT
0,Day,PROPN,"noun, proper singular",NNP,I,EVENT
0,",",PUNCT,"punctuation mark, comma",",",O,
0,the,DET,determiner,DT,B,ORG
0,Department,PROPN,"noun, proper singular",NNP,I,ORG
