Sentence_Index,Token,Pos,Explained_Tag,Tag,iob_Tag,Entity_Type
0,3/18/22,NUM,cardinal number,CD,O,
0,",",PUNCT,"punctuation mark, comma",",",O,
0,12:52,NUM,cardinal number,CD,B,TIME
0,AM,NOUN,"noun, singular or mass",NN,I,TIME
0, ,SPACE,whitespace,_SP,O,
0,Region,PROPN,"noun, proper singular",NNP,O,
0,’s,PART,possessive ending,POS,O,
0,health,NOUN,"noun, singular or mass",NN,O,
0,ministers,NOUN,"noun, plural",NNS,O,
0,endorse,VERB,"verb, non-3rd person singular present",VBP,O,
0,action,NOUN,"noun, singular or mass",NN,O,
0,to,PART,"infinitival ""to""",TO,O,
0,promote,VERB,"verb, base form",VB,O,
0,access,NOUN,"noun, singular or mass",NN,O,
0,to,ADP,"conjunction, subordinating or preposition",IN,O,
0,vaccines,NOUN,"noun, plural",NNS,O,
0,",",PUNCT,"punctuation mark, comma",",",O,
0,safe,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
0,surgery,NOUN,"noun, singular or mass",NN,O,
0,and,CCONJ,"conjunction, coordinating",CC,O,
0,healthy,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
0,ageing,VERB,"verb, gerund or present participle",VBG,O,
0, ,SPACE,whitespace,_SP,O,
0,Western,PROPN,"noun, proper singular",NNP,O,
0,Pacific,PROPN,"noun, proper singular",NNP,O,
0, ,SPACE,whitespace,_SP,O,
0,Region,PROPN,"noun, proper singular",NNP,O,
0,’s,PART,possessive ending,POS,O,
0,health,NOUN,"noun, singular or mass",NN,O,
0,ministers,NOUN,"noun, plural",NNS,O,
0,endorse,VERB,"verb, non-3rd person singular present",VBP,O,
0,action,NOUN,"noun, singular or mass",NN,O,
0,to,PART,"infinitival ""to""",TO,O,
0,promote,VERB,"verb, base form",VB,O,
0,access,NOUN,"noun, singular or mass",NN,O,
0,to,ADP,"conjunction, subordinating or preposition",IN,O,
0,vaccines,NOUN,"noun, plural",NNS,O,
0,",",PUNCT,"punctuation mark, comma",",",O,
0,safe,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
0,surgery,NOUN,"noun, singular or mass",NN,O,
0,and,CCONJ,"conjunction, coordinating",CC,O,
0,healthy,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
0,ageing,VERB,"verb, gerund or present participle",VBG,O,
0, ,SPACE,whitespace,_SP,O,
0,9,NUM,cardinal number,CD,O,
0,October,PROPN,"noun, proper singular",NNP,B,DATE
0,2020,NUM,cardinal number,CD,I,DATE
0, ,SPACE,whitespace,_SP,O,
0,Media,PROPN,"noun, proper singular",NNP,O,
0,release,NOUN,"noun, singular or mass",NN,O,
0, ,SPACE,whitespace,_SP,O,
0,|,NOUN,"noun, singular or mass",NN,O,
0, ,SPACE,whitespace,_SP,O,
0,Health,NOUN,"noun, singular or mass",NN,O,
0,ministers,NOUN,"noun, plural",NNS,O,
0,across,ADP,"conjunction, subordinating or preposition",IN,O,
0,the,DET,determiner,DT,B,ORG
0,World,PROPN,"noun, proper singular",NNP,I,ORG
0,Health,PROPN,"noun, proper singular",NNP,I,ORG
0,Organization,PROPN,"noun, proper singular",NNP,I,ORG
0,(,PUNCT,left round bracket,-LRB-,O,
0,WHO,PRON,"wh-pronoun, personal",WP,O,
0,),PUNCT,right round bracket,-RRB-,O,
0,Western,PROPN,"noun, proper singular",NNP,B,LOC
0,Pacific,PROPN,"noun, proper singular",NNP,I,LOC
0,Region,PROPN,"noun, proper singular",NNP,I,LOC
0,endorsed,VERB,"verb, past tense",VBD,O,
0,action,NOUN,"noun, singular or mass",NN,O,
0,plans,VERB,"verb, 3rd person singular present",VBZ,O,
0,to,PART,"infinitival ""to""",TO,O,
0,improve,VERB,"verb, base form",VB,O,
0,access,NOUN,"noun, singular or mass",NN,O,
0,to,ADP,"conjunction, subordinating or preposition",IN,O,
0,life,NOUN,"noun, singular or mass",NN,O,
0,-,PUNCT,"punctuation mark, hyphen",HYPH,O,
0,saving,VERB,"verb, gerund or present participle",VBG,O,
