Sentence_Index,Token,Pos,Explained_Tag,Tag,iob_Tag,Entity_Type
0,3/18/22,NUM,cardinal number,CD,B,CARDINAL
0,",",PUNCT,"punctuation mark, comma",",",O,
0,12:54,NUM,cardinal number,CD,B,TIME
0,AM,NOUN,"noun, singular or mass",NN,I,TIME
0, ,SPACE,whitespace,_SP,O,
0,Gender,PROPN,"noun, proper singular",NNP,O,
0,equality,NOUN,"noun, singular or mass",NN,O,
0,makes,VERB,"verb, 3rd person singular present",VBZ,O,
0,everyone,PRON,"noun, singular or mass",NN,O,
0,healthier,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
0,:,PUNCT,"punctuation mark, colon or ellipsis",:,O,
0,WHO,PRON,"wh-pronoun, personal",WP,O,
0, ,SPACE,whitespace,_SP,O,
0,Western,PROPN,"noun, proper singular",NNP,O,
0,Pacific,PROPN,"noun, proper singular",NNP,O,
0, ,SPACE,whitespace,_SP,O,
0,Gender,PROPN,"noun, proper singular",NNP,O,
0,equality,NOUN,"noun, singular or mass",NN,O,
0,makes,VERB,"verb, 3rd person singular present",VBZ,O,
0,everyone,PRON,"noun, singular or mass",NN,O,
0,healthier,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
0,:,PUNCT,"punctuation mark, colon or ellipsis",:,O,
0,WHO,PRON,"wh-pronoun, personal",WP,O,
0, ,SPACE,whitespace,_SP,O,
0,5,NUM,cardinal number,CD,O,
0,March,PROPN,"noun, proper singular",NNP,B,DATE
0,2017,NUM,cardinal number,CD,I,DATE
0,  ,SPACE,whitespace,_SP,O,
0,|,NOUN,"noun, singular or mass",NN,O,
0, ,SPACE,whitespace,_SP,O,
0,News,PROPN,"noun, proper singular",NNP,O,
0,release,NOUN,"noun, singular or mass",NN,O,
0, ,SPACE,whitespace,_SP,O,
0,|,NOUN,"noun, singular or mass",NN,O,
0,   ,SPACE,whitespace,_SP,O,
0,Manila,PROPN,"noun, proper singular",NNP,B,GPE
0,",",PUNCT,"punctuation mark, comma",",",O,
0,Philippines,PROPN,"noun, proper singular",NNP,B,GPE
0,   ,SPACE,whitespace,_SP,O,
0,WHO,PRON,"wh-pronoun, personal",WP,O,
0,/,SYM,symbol,SYM,O,
0,Y.,PROPN,"noun, proper singular",NNP,O,
0,"
",SPACE,whitespace,_SP,O,
0,Shimizu,PROPN,"noun, proper singular",NNP,O,
0, ,SPACE,whitespace,_SP,O,
0,On,ADP,"conjunction, subordinating or preposition",IN,O,
0,International,PROPN,"noun, proper singular",NNP,B,ORG
0,Women,PROPN,"noun, proper plural",NNPS,I,ORG
0,'s,PART,possessive ending,POS,I,ORG
0,Day,PROPN,"noun, proper singular",NNP,O,
0,(,PUNCT,left round bracket,-LRB-,O,
0,8,NUM,cardinal number,CD,B,DATE
0,March,PROPN,"noun, proper singular",NNP,I,DATE
0,),PUNCT,right round bracket,-RRB-,O,
0,",",PUNCT,"punctuation mark, comma",",",O,
0,the,DET,determiner,DT,B,ORG
0,World,PROPN,"noun, proper singular",NNP,I,ORG
0,Health,PROPN,"noun, proper singular",NNP,I,ORG
0,Organization,PROPN,"noun, proper singular",NNP,I,ORG
0,(,PUNCT,left round bracket,-LRB-,O,
0,WHO,PRON,"wh-pronoun, personal",WP,O,
0,),PUNCT,right round bracket,-RRB-,O,
0,will,AUX,"verb, modal auxiliary",MD,O,
0,focus,VERB,"verb, base form",VB,O,
0,on,ADP,"conjunction, subordinating or preposition",IN,O,
0,the,DET,determiner,DT,O,
0,powerful,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
0,link,NOUN,"noun, singular or mass",NN,O,
0,between,ADP,"conjunction, subordinating or preposition",IN,O,
