Sentence_Index,Token,Pos,Explained_Tag,Tag,iob_Tag,Entity_Type
0,3/27/22,NUM,cardinal number,CD,O,
0,",",PUNCT,"punctuation mark, comma",",",O,
0,9:28,NUM,cardinal number,CD,B,TIME
0,PM,NOUN,"noun, singular or mass",NN,I,TIME
0, ,SPACE,whitespace,_SP,O,
0,Urgent,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
0,need,NOUN,"noun, singular or mass",NN,O,
0,for,ADP,"conjunction, subordinating or preposition",IN,O,
0,investment,NOUN,"noun, singular or mass",NN,O,
0,in,ADP,"conjunction, subordinating or preposition",IN,O,
0,nursing,NOUN,"noun, singular or mass",NN,O,
0, ,SPACE,whitespace,_SP,O,
0,Western,PROPN,"noun, proper singular",NNP,O,
0,Pacific,PROPN,"noun, proper singular",NNP,O,
0,Philippines,PROPN,"noun, proper singular",NNP,O,
0, ,SPACE,whitespace,_SP,O,
0,©,PROPN,"noun, proper singular",NNP,O,
0, ,SPACE,whitespace,_SP,O,
0,Urgent,PROPN,"noun, proper singular",NNP,O,
0,need,NOUN,"noun, singular or mass",NN,O,
0,for,ADP,"conjunction, subordinating or preposition",IN,O,
0,investment,NOUN,"noun, singular or mass",NN,O,
0,in,ADP,"conjunction, subordinating or preposition",IN,O,
0,nursing,NOUN,"noun, singular or mass",NN,O,
0,COVID-19,NOUN,"noun, singular or mass",NN,O,
0,pandemic,NOUN,"noun, singular or mass",NN,O,
0,puts,VERB,"verb, 3rd person singular present",VBZ,O,
0,need,NOUN,"noun, singular or mass",NN,O,
0,for,ADP,"conjunction, subordinating or preposition",IN,O,
0,nurses,NOUN,"noun, plural",NNS,O,
0,into,ADP,"conjunction, subordinating or preposition",IN,O,
0,sharp,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
0,relief,NOUN,"noun, singular or mass",NN,O,
0, ,SPACE,whitespace,_SP,O,
0,7,NUM,cardinal number,CD,O,
0,April,PROPN,"noun, proper singular",NNP,B,DATE
0,2020,NUM,cardinal number,CD,I,DATE
1, ,SPACE,whitespace,_SP,O,
1,News,NOUN,"noun, singular or mass",NN,O,
1,release,NOUN,"noun, singular or mass",NN,O,
1, ,SPACE,whitespace,_SP,O,
1,|,NOUN,"noun, singular or mass",NN,O,
1, ,SPACE,whitespace,_SP,O,
1,A,DET,determiner,DT,O,
1,global,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
1,shortage,NOUN,"noun, singular or mass",NN,O,
1,of,ADP,"conjunction, subordinating or preposition",IN,O,
1,nurses,NOUN,"noun, plural",NNS,O,
1,is,AUX,"verb, 3rd person singular present",VBZ,O,
1,highlighted,VERB,"verb, past participle",VBN,O,
1,in,ADP,"conjunction, subordinating or preposition",IN,O,
1,a,DET,determiner,DT,O,
1,report,NOUN,"noun, singular or mass",NN,O,
1,from,ADP,"conjunction, subordinating or preposition",IN,O,
1,the,DET,determiner,DT,B,ORG
1,World,PROPN,"noun, proper singular",NNP,I,ORG
1,Health,PROPN,"noun, proper singular",NNP,I,ORG
1,Organization,PROPN,"noun, proper singular",NNP,I,ORG
1,(,PUNCT,left round bracket,-LRB-,O,
1,WHO,PRON,"wh-pronoun, personal",WP,O,
1,),PUNCT,right round bracket,-RRB-,O,
1,",",PUNCT,"punctuation mark, comma",",",O,
1,released,VERB,"verb, past participle",VBN,O,
1,on,ADP,"conjunction, subordinating or preposition",IN,O,
1,World,PROPN,"noun, proper singular",NNP,B,EVENT
1,Health,PROPN,"noun, proper singular",NNP,I,EVENT
1,Day,PROPN,"noun, proper singular",NNP,I,EVENT
1,",",PUNCT,"punctuation mark, comma",",",O,
1,at,ADP,"conjunction, subordinating or preposition",IN,O,
1,a,DET,determiner,DT,O,
1,time,NOUN,"noun, singular or mass",NN,O,
1,when,SCONJ,wh-adverb,WRB,O,
1,nursing,NOUN,"noun, singular or mass",NN,O,
1,staff,NOUN,"noun, singular or mass",NN,O,
1,and,CCONJ,"conjunction, coordinating",CC,O,
1,other,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
1,health,NOUN,"noun, singular or mass",NN,O,
1,professionals,NOUN,"noun, plural",NNS,O,
1,are,AUX,"verb, non-3rd person singular present",VBP,O,
1,working,VERB,"verb, gerund or present participle",VBG,O,
1,around,ADP,"conjunction, subordinating or preposition",IN,O,
1,the,DET,determiner,DT,O,
1,clock,NOUN,"noun, singular or mass",NN,O,
1,responding,VERB,"verb, gerund or present participle",VBG,O,
1,to,ADP,"conjunction, subordinating or preposition",IN,O,
1,coronavirus,PROPN,"noun, proper singular",NNP,O,
1,disease,PROPN,"noun, proper singular",NNP,O,
1,2019,NUM,cardinal number,CD,B,DATE
1,(,PUNCT,left round bracket,-LRB-,O,
1,COVID-19,X,foreign word,FW,O,
1,),PUNCT,right round bracket,-RRB-,O,
1,.,PUNCT,"punctuation mark, sentence closer",.,O,
2,"
",SPACE,whitespace,_SP,O,
2,The,DET,determiner,DT,O,
2,WHO,PRON,"wh-pronoun, personal",WP,B,ORG
2,report,VERB,"verb, non-3rd person singular present",VBP,O,
2,State,PROPN,"noun, proper singular",NNP,B,ORG
2,of,ADP,"conjunction, subordinating or preposition",IN,O,
2,the,DET,determiner,DT,O,
2,World,PROPN,"noun, proper singular",NNP,O,
2,’s,PART,possessive ending,POS,O,
2,Nursing,NOUN,"noun, singular or mass",NN,O,
2,2020,NUM,cardinal number,CD,B,DATE
2,projects,NOUN,"noun, plural",NNS,O,
2,that,PRON,wh-determiner,WDT,O,
2,",",PUNCT,"punctuation mark, comma",",",O,
2,without,ADP,"conjunction, subordinating or preposition",IN,O,
2,action,NOUN,"noun, singular or mass",NN,O,
2,",",PUNCT,"punctuation mark, comma",",",O,
2,there,PRON,existential there,EX,O,
2,will,AUX,"verb, modal auxiliary",MD,O,
2,be,AUX,"verb, base form",VB,O,
2,a,DET,determiner,DT,O,
2,shortfall,NOUN,"noun, singular or mass",NN,O,
2,of,ADP,"conjunction, subordinating or preposition",IN,O,
2,4.6,NUM,cardinal number,CD,B,CARDINAL
2,million,NUM,cardinal number,CD,I,CARDINAL
2,nurses,NOUN,"noun, plural",NNS,O,
2,worldwide,ADV,adverb,RB,O,
2,by,ADP,"conjunction, subordinating or preposition",IN,O,
2,2030,NUM,cardinal number,CD,B,DATE
2,.,PUNCT,"punctuation mark, sentence closer",.,O,
3,"
",SPACE,whitespace,_SP,O,
3,In,ADP,"conjunction, subordinating or preposition",IN,O,
3,the,DET,determiner,DT,O,
3,Philippines,PROPN,"noun, proper plural",NNPS,B,GPE
3,",",PUNCT,"punctuation mark, comma",",",O,
3,the,DET,determiner,DT,O,
3,projected,VERB,"verb, past participle",VBN,O,
3,shortfall,NOUN,"noun, singular or mass",NN,O,
3,of,ADP,"conjunction, subordinating or preposition",IN,O,
