Sentence_Index,Token,Pos,Explained_Tag,Tag,iob_Tag,Entity_Type
0,3/18/22,NUM,cardinal number,CD,B,CARDINAL
0,",",PUNCT,"punctuation mark, comma",",",O,
0,12:53,NUM,cardinal number,CD,B,TIME
0,AM,NOUN,"noun, singular or mass",NN,I,TIME
0, ,SPACE,whitespace,_SP,O,
0,Health,NOUN,"noun, singular or mass",NN,O,
0,ministers,NOUN,"noun, plural",NNS,O,
0,endorse,VERB,"verb, non-3rd person singular present",VBP,O,
0,WHO,PRON,"wh-pronoun, personal",WP,O,
0,five,NUM,cardinal number,CD,B,DATE
0,-,PUNCT,"punctuation mark, hyphen",HYPH,I,DATE
0,year,NOUN,"noun, singular or mass",NN,I,DATE
0,plan,NOUN,"noun, singular or mass",NN,O,
0,to,PART,"infinitival ""to""",TO,O,
0,make,VERB,"verb, base form",VB,O,
0,the,DET,determiner,DT,B,LOC
0,Western,PROPN,"noun, proper singular",NNP,I,LOC
0,Pacific,PROPN,"noun, proper singular",NNP,I,LOC
0,the,DET,determiner,DT,O,
0,healthiest,NOUN,"noun, singular or mass",NN,O,
0,",",PUNCT,"punctuation mark, comma",",",O,
0,safest,ADJ,"adjective, superlative",JJS,O,
0,region,NOUN,"noun, singular or mass",NN,O,
0, ,SPACE,whitespace,_SP,O,
0,Western,PROPN,"noun, proper singular",NNP,O,
0,Pacific,PROPN,"noun, proper singular",NNP,O,
0, ,SPACE,whitespace,_SP,O,
0,Health,PROPN,"noun, proper singular",NNP,O,
0,ministers,NOUN,"noun, plural",NNS,O,
0,endorse,VERB,"verb, non-3rd person singular present",VBP,O,
0,WHO,PRON,"wh-pronoun, personal",WP,O,
0,five,NUM,cardinal number,CD,B,DATE
0,-,PUNCT,"punctuation mark, hyphen",HYPH,I,DATE
0,year,NOUN,"noun, singular or mass",NN,I,DATE
0,plan,NOUN,"noun, singular or mass",NN,O,
0,to,PART,"infinitival ""to""",TO,O,
0,make,VERB,"verb, base form",VB,O,
0,the,DET,determiner,DT,B,LOC
0,Western,PROPN,"noun, proper singular",NNP,I,LOC
0,Pacific,PROPN,"noun, proper singular",NNP,I,LOC
0,the,DET,determiner,DT,O,
0,healthiest,NOUN,"noun, singular or mass",NN,O,
0,",",PUNCT,"punctuation mark, comma",",",O,
0,safest,ADJ,"adjective, superlative",JJS,O,
0,region,NOUN,"noun, singular or mass",NN,O,
0, ,SPACE,whitespace,_SP,O,
0,8,NUM,cardinal number,CD,O,
0,October,PROPN,"noun, proper singular",NNP,B,DATE
0,2019,NUM,cardinal number,CD,I,DATE
0, ,SPACE,whitespace,_SP,O,
0,News,PROPN,"noun, proper singular",NNP,O,
0,release,NOUN,"noun, singular or mass",NN,O,
0, ,SPACE,whitespace,_SP,O,
0,|,NOUN,"noun, singular or mass",NN,O,
0, ,SPACE,whitespace,_SP,O,
0,Health,NOUN,"noun, singular or mass",NN,O,
0,ministers,NOUN,"noun, plural",NNS,O,
0,and,CCONJ,"conjunction, coordinating",CC,O,
0,senior,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
0,officials,NOUN,"noun, plural",NNS,O,
0,representing,VERB,"verb, gerund or present participle",VBG,O,
0,the,DET,determiner,DT,O,
0,37,NUM,cardinal number,CD,B,CARDINAL
0,countries,NOUN,"noun, plural",NNS,O,
0,and,CCONJ,"conjunction, coordinating",CC,O,
0,areas,NOUN,"noun, plural",NNS,O,
0,of,ADP,"conjunction, subordinating or preposition",IN,O,
0,the,DET,determiner,DT,B,ORG
0,World,PROPN,"noun, proper singular",NNP,I,ORG
0,Health,PROPN,"noun, proper singular",NNP,I,ORG
0,Organization,PROPN,"noun, proper singular",NNP,I,ORG
