Sentence_Index,Token,Pos,Explained_Tag,Tag,iob_Tag,Entity_Type
0,3/27/22,NUM,cardinal number,CD,O,
0,",",PUNCT,"punctuation mark, comma",",",O,
0,9:27,NUM,cardinal number,CD,B,TIME
0,PM,NOUN,"noun, singular or mass",NN,I,TIME
0, ,SPACE,whitespace,_SP,O,
0,Accelerating,VERB,"verb, gerund or present participle",VBG,O,
0,efforts,NOUN,"noun, plural",NNS,O,
0,to,PART,"infinitival ""to""",TO,O,
0,end,VERB,"verb, base form",VB,O,
0,AIDS,PROPN,"noun, proper singular",NNP,O,
0,by,ADP,"conjunction, subordinating or preposition",IN,O,
0,2030,NUM,cardinal number,CD,B,DATE
0, ,SPACE,whitespace,_SP,O,
0,Western,PROPN,"noun, proper singular",NNP,O,
0,Pacific,PROPN,"noun, proper singular",NNP,O,
0, ,SPACE,whitespace,_SP,O,
0,Accelerating,VERB,"verb, gerund or present participle",VBG,O,
0,efforts,NOUN,"noun, plural",NNS,O,
0,to,PART,"infinitival ""to""",TO,O,
0,end,VERB,"verb, base form",VB,O,
0,AIDS,PROPN,"noun, proper singular",NNP,O,
0,by,ADP,"conjunction, subordinating or preposition",IN,O,
0,2030,NUM,cardinal number,CD,B,DATE
0, ,SPACE,whitespace,_SP,O,
0,1,NUM,cardinal number,CD,O,
0,December,PROPN,"noun, proper singular",NNP,B,DATE
0,2016,NUM,cardinal number,CD,I,DATE
0,  ,SPACE,whitespace,_SP,O,
0,|,NOUN,"noun, singular or mass",NN,O,
0,News,PROPN,"noun, proper singular",NNP,O,
0,release,NOUN,"noun, singular or mass",NN,O,
0, ,SPACE,whitespace,_SP,O,
0,|,NOUN,"noun, singular or mass",NN,O,
0,    ,SPACE,whitespace,_SP,O,
0,Manila,PROPN,"noun, proper singular",NNP,B,GPE
0,",",PUNCT,"punctuation mark, comma",",",O,
0,Philippines,PROPN,"noun, proper singular",NNP,B,GPE
0, ,SPACE,whitespace,_SP,O,
0,WHO,PRON,"wh-pronoun, personal",WP,B,ORG
0,/,SYM,symbol,SYM,I,ORG
0,Y.,PROPN,"noun, proper singular",NNP,I,ORG
0,"
",SPACE,whitespace,_SP,I,ORG
0,Shimizu,PROPN,"noun, proper singular",NNP,I,ORG
0, ,SPACE,whitespace,_SP,I,ORG
0,On,ADP,"conjunction, subordinating or preposition",IN,I,ORG
0,World,PROPN,"noun, proper singular",NNP,I,ORG
0,AIDS,PROPN,"noun, proper singular",NNP,I,ORG
0,Day,PROPN,"noun, proper singular",NNP,I,ORG
0,",",PUNCT,"punctuation mark, comma",",",O,
0,the,DET,determiner,DT,B,ORG
0,World,PROPN,"noun, proper singular",NNP,I,ORG
0,Health,PROPN,"noun, proper singular",NNP,I,ORG
0,Organization,PROPN,"noun, proper singular",NNP,I,ORG
0,Regional,PROPN,"noun, proper singular",NNP,I,ORG
0,Office,PROPN,"noun, proper singular",NNP,I,ORG
0,for,ADP,"conjunction, subordinating or preposition",IN,O,
0,the,DET,determiner,DT,O,
0,Western,PROPN,"noun, proper singular",NNP,O,
0,Pacific,PROPN,"noun, proper singular",NNP,O,
0,calls,VERB,"verb, 3rd person singular present",VBZ,O,
0,on,ADP,"conjunction, subordinating or preposition",IN,O,
0,Member,PROPN,"noun, proper singular",NNP,O,
0,States,PROPN,"noun, proper singular",NNP,O,
0,to,PART,"infinitival ""to""",TO,O,
0,accelerate,VERB,"verb, base form",VB,O,
0,efforts,NOUN,"noun, plural",NNS,O,
0,to,PART,"infinitival ""to""",TO,O,
0,end,VERB,"verb, base form",VB,O,
0,AIDS,PROPN,"noun, proper singular",NNP,O,
0,by,ADP,"conjunction, subordinating or preposition",IN,O,
0,2030,NUM,cardinal number,CD,B,DATE
0,.,PUNCT,"punctuation mark, sentence closer",.,O,
1,"
",SPACE,whitespace,_SP,O,
1,By,ADP,"conjunction, subordinating or preposition",IN,O,
1,providing,VERB,"verb, gerund or present participle",VBG,O,
1,for,ADP,"conjunction, subordinating or preposition",IN,O,
1,HIV,PROPN,"noun, proper singular",NNP,O,
1,prevention,NOUN,"noun, singular or mass",NN,O,
1,",",PUNCT,"punctuation mark, comma",",",O,
1,testing,NOUN,"noun, singular or mass",NN,O,
1,",",PUNCT,"punctuation mark, comma",",",O,
1,and,CCONJ,"conjunction, coordinating",CC,O,
1,treatment,NOUN,"noun, singular or mass",NN,O,
1,to,ADP,"conjunction, subordinating or preposition",IN,O,
1,all,PRON,determiner,DT,O,
1,to,PART,"infinitival ""to""",TO,O,
1,reach,VERB,"verb, base form",VB,O,
1,the,DET,determiner,DT,O,
1,2030,NUM,cardinal number,CD,B,DATE
1,goal,NOUN,"noun, singular or mass",NN,O,
1,",",PUNCT,"punctuation mark, comma",",",O,
1,countries,NOUN,"noun, plural",NNS,O,
1,will,AUX,"verb, modal auxiliary",MD,O,
1,be,AUX,"verb, base form",VB,O,
1,making,VERB,"verb, gerund or present participle",VBG,O,
1,a,DET,determiner,DT,O,
1,smart,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
1,investment,NOUN,"noun, singular or mass",NN,O,
1,that,PRON,wh-determiner,WDT,O,
1,will,AUX,"verb, modal auxiliary",MD,O,
1,avert,VERB,"verb, base form",VB,O,
1,AIDS,PROPN,"noun, proper singular",NNP,O,
1,-,PUNCT,"punctuation mark, hyphen",HYPH,O,
1,related,VERB,"verb, past participle",VBN,O,
1,deaths,NOUN,"noun, plural",NNS,O,
1,and,CCONJ,"conjunction, coordinating",CC,O,
1,new,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
1,HIV,PROPN,"noun, proper singular",NNP,O,
1,infections,NOUN,"noun, plural",NNS,O,
1,",",PUNCT,"punctuation mark, comma",",",O,
1,especially,ADV,adverb,RB,O,
1,among,ADP,"conjunction, subordinating or preposition",IN,O,
1,children,NOUN,"noun, plural",NNS,O,
1,.,PUNCT,"punctuation mark, sentence closer",.,O,
2,"
",SPACE,whitespace,_SP,O,
2,"""",PUNCT,opening quotation mark,``,O,
2,We,PRON,"pronoun, personal",PRP,O,
2,must,AUX,"verb, modal auxiliary",MD,O,
2,all,ADV,adverb,RB,O,
2,work,VERB,"verb, base form",VB,O,
2,even,ADV,adverb,RB,O,
2,harder,ADV,"adverb, comparative",RBR,O,
2,to,PART,"infinitival ""to""",TO,O,
2,address,VERB,"verb, base form",VB,O,
2,the,DET,determiner,DT,O,
2,critical,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
2,gaps,NOUN,"noun, plural",NNS,O,
2,in,ADP,"conjunction, subordinating or preposition",IN,O,
2,HIV,PROPN,"noun, proper singular",NNP,O,
2,services,NOUN,"noun, plural",NNS,O,
2,",",PUNCT,"punctuation mark, comma",",",O,
2,prevention,NOUN,"noun, singular or mass",NN,O,
