Sentence_Index,Token,Pos,Explained_Tag,Tag,iob_Tag,Entity_Type
0,3/27/22,NUM,cardinal number,CD,O,
0,",",PUNCT,"punctuation mark, comma",",",O,
0,9:28,NUM,cardinal number,CD,B,TIME
0,PM,NOUN,"noun, singular or mass",NN,I,TIME
0, ,SPACE,whitespace,_SP,O,
0,Polio,PROPN,"noun, proper singular",NNP,O,
0,vaccination,NOUN,"noun, singular or mass",NN,O,
0,must,AUX,"verb, modal auxiliary",MD,O,
0,intensify,VERB,"verb, base form",VB,O,
0,until,SCONJ,"conjunction, subordinating or preposition",IN,O,
0,the,DET,determiner,DT,O,
0,last,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
0,child,NOUN,"noun, singular or mass",NN,O,
0,is,AUX,"verb, 3rd person singular present",VBZ,O,
0,reached,VERB,"verb, past participle",VBN,O,
0,and,CCONJ,"conjunction, coordinating",CC,O,
0,fully,ADV,adverb,RB,O,
0,protected,VERB,"verb, past participle",VBN,O,
0, ,SPACE,whitespace,_SP,O,
0,Western,PROPN,"noun, proper singular",NNP,O,
0,Pacific,PROPN,"noun, proper singular",NNP,O,
0,Philippines,PROPN,"noun, proper singular",NNP,O,
0, ,SPACE,whitespace,_SP,O,
0,Polio,PROPN,"noun, proper singular",NNP,O,
0,vaccination,NOUN,"noun, singular or mass",NN,O,
0,must,AUX,"verb, modal auxiliary",MD,O,
0,intensify,VERB,"verb, base form",VB,O,
0,until,SCONJ,"conjunction, subordinating or preposition",IN,O,
0,the,DET,determiner,DT,O,
0,last,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
0,child,NOUN,"noun, singular or mass",NN,O,
0,is,AUX,"verb, 3rd person singular present",VBZ,O,
0,reached,VERB,"verb, past participle",VBN,O,
0,and,CCONJ,"conjunction, coordinating",CC,O,
0,fully,ADV,adverb,RB,O,
0,protected,VERB,"verb, past participle",VBN,O,
0,January,PROPN,"noun, proper singular",NNP,B,DATE
0,campaign,NOUN,"noun, singular or mass",NN,O,
0,rounds,NOUN,"noun, plural",NNS,O,
0,aim,VERB,"verb, non-3rd person singular present",VBP,O,
0,to,PART,"infinitival ""to""",TO,O,
0,vaccinate,VERB,"verb, base form",VB,O,
0,all,DET,determiner,DT,O,
0,children,NOUN,"noun, plural",NNS,O,
0,under-5,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,B,ORG
0,in,ADP,"conjunction, subordinating or preposition",IN,O,
0,Mindanao,PROPN,"noun, proper singular",NNP,B,GPE
0,and,CCONJ,"conjunction, coordinating",CC,O,
0,in,ADP,"conjunction, subordinating or preposition",IN,O,
0,NCR,PROPN,"noun, proper singular",NNP,B,ORG
0, ,SPACE,whitespace,_SP,O,
0,30,NUM,cardinal number,CD,O,
0,January,PROPN,"noun, proper singular",NNP,B,DATE
0,2020,NUM,cardinal number,CD,I,DATE
0, ,SPACE,whitespace,_SP,O,
0,News,NOUN,"noun, singular or mass",NN,O,
0,release,NOUN,"noun, singular or mass",NN,O,
0, ,SPACE,whitespace,_SP,O,
0,|,NOUN,"noun, singular or mass",NN,O,
0, ,SPACE,whitespace,_SP,O,
0,Since,SCONJ,"conjunction, subordinating or preposition",IN,O,
0,the,DET,determiner,DT,O,
0,re,NOUN,"noun, singular or mass",NN,O,
0,-,NOUN,"noun, singular or mass",NN,O,
0,emergence,NOUN,"noun, singular or mass",NN,O,
0,of,ADP,"conjunction, subordinating or preposition",IN,O,
0,polio,NOUN,"noun, singular or mass",NN,O,
0,in,ADP,"conjunction, subordinating or preposition",IN,O,
0,the,DET,determiner,DT,O,
0,Philippines,PROPN,"noun, proper singular",NNP,B,GPE
0,was,AUX,"verb, past tense",VBD,O,
0,announced,VERB,"verb, past participle",VBN,O,
0,by,ADP,"conjunction, subordinating or preposition",IN,O,
0,the,DET,determiner,DT,B,ORG
0,Department,PROPN,"noun, proper singular",NNP,I,ORG
0,of,ADP,"conjunction, subordinating or preposition",IN,I,ORG
0,Health,PROPN,"noun, proper singular",NNP,I,ORG
0,(,PUNCT,left round bracket,-LRB-,O,
0,DOH,PROPN,"noun, proper singular",NNP,B,ORG
0,),PUNCT,right round bracket,-RRB-,O,
0,in,ADP,"conjunction, subordinating or preposition",IN,O,
0,September,PROPN,"noun, proper singular",NNP,B,DATE
0,2019,NUM,cardinal number,CD,I,DATE
0,",",PUNCT,"punctuation mark, comma",",",O,
0,the,DET,determiner,DT,O,
0,synchronized,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
0,polio,NOUN,"noun, singular or mass",NN,O,
0,vaccination,NOUN,"noun, singular or mass",NN,O,
0,campaigns,NOUN,"noun, plural",NNS,O,
0,rolled,VERB,"verb, past tense",VBD,O,
0,out,ADP,"adverb, particle",RP,O,
0,from,ADP,"conjunction, subordinating or preposition",IN,O,
0,November,PROPN,"noun, proper singular",NNP,B,DATE
0,to,ADP,"conjunction, subordinating or preposition",IN,I,DATE
0,December,PROPN,"noun, proper singular",NNP,I,DATE
0,of,ADP,"conjunction, subordinating or preposition",IN,I,DATE
0,2019,NUM,cardinal number,CD,I,DATE
0,in,ADP,"conjunction, subordinating or preposition",IN,O,
0,targeted,VERB,"verb, past participle",VBN,O,
0,regions,NOUN,"noun, plural",NNS,O,
0,",",PUNCT,"punctuation mark, comma",",",O,
0,have,AUX,"verb, non-3rd person singular present",VBP,O,
0,reached,VERB,"verb, past participle",VBN,O,
0,a,DET,determiner,DT,O,
0,total,NOUN,"noun, singular or mass",NN,O,
0,of,ADP,"conjunction, subordinating or preposition",IN,O,
0,"1,404,517",NUM,cardinal number,CD,B,CARDINAL
0,(,PUNCT,left round bracket,-LRB-,O,
0,exceeding,VERB,"verb, gerund or present participle",VBG,O,
0,target,NOUN,"noun, singular or mass",NN,O,
0,),PUNCT,right round bracket,-RRB-,O,
0,children,NOUN,"noun, plural",NNS,O,
0,below,ADP,"conjunction, subordinating or preposition",IN,O,
0,5,NUM,cardinal number,CD,B,DATE
0,years,NOUN,"noun, plural",NNS,I,DATE
0,old,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,I,DATE
0,in,ADP,"conjunction, subordinating or preposition",IN,O,
0,the,DET,determiner,DT,B,ORG
0,National,PROPN,"noun, proper singular",NNP,I,ORG
0,Capital,PROPN,"noun, proper singular",NNP,I,ORG
0,Region,PROPN,"noun, proper singular",NNP,I,ORG
0,(,PUNCT,left round bracket,-LRB-,O,
0,NCR,PROPN,"noun, proper singular",NNP,B,ORG
0,),PUNCT,right round bracket,-RRB-,O,
0,and,CCONJ,"conjunction, coordinating",CC,O,
0,"2,937,327",NUM,cardinal number,CD,B,CARDINAL
0,(,PUNCT,left round bracket,-LRB-,O,
0,95,NUM,cardinal number,CD,B,PERCENT
0,%,NOUN,"noun, singular or mass",NN,I,PERCENT
