Sentence_Index,Token,Pos,Explained_Tag,Tag,iob_Tag,Entity_Type
0,3/27/22,NUM,cardinal number,CD,O,
0,",",PUNCT,"punctuation mark, comma",",",O,
0,9:27,NUM,cardinal number,CD,B,TIME
0,PM,NOUN,"noun, singular or mass",NN,I,TIME
0, ,SPACE,whitespace,_SP,O,
0,WHO,PRON,"wh-pronoun, personal",WP,O,
0,Awards,PROPN,"noun, proper plural",NNPS,O,
0,Health,PROPN,"noun, proper singular",NNP,O,
0,Secretary,PROPN,"noun, proper singular",NNP,O,
0,Ubial,PROPN,"noun, proper singular",NNP,O,
0,for,ADP,"conjunction, subordinating or preposition",IN,O,
0,Tobacco,PROPN,"noun, proper singular",NNP,O,
0,Control,PROPN,"noun, proper singular",NNP,O,
0, ,SPACE,whitespace,_SP,O,
0,Western,PROPN,"noun, proper singular",NNP,O,
0,Pacific,PROPN,"noun, proper singular",NNP,O,
0,Philippines,PROPN,"noun, proper singular",NNP,O,
0, ,SPACE,whitespace,_SP,O,
0,WHO,PRON,"wh-pronoun, personal",WP,O,
0,Awards,PROPN,"noun, proper plural",NNPS,O,
0,Health,PROPN,"noun, proper singular",NNP,O,
0,Secretary,PROPN,"noun, proper singular",NNP,O,
0,Ubial,PROPN,"noun, proper singular",NNP,O,
0,for,ADP,"conjunction, subordinating or preposition",IN,O,
0,Tobacco,PROPN,"noun, proper singular",NNP,O,
0,Control,PROPN,"noun, proper singular",NNP,O,
0, ,SPACE,whitespace,_SP,O,
0,31,NUM,cardinal number,CD,O,
0,May,PROPN,"noun, proper singular",NNP,B,DATE
0,2017,NUM,cardinal number,CD,I,DATE
0,  ,SPACE,whitespace,_SP,O,
0,|,NOUN,"noun, singular or mass",NN,O,
0, ,SPACE,whitespace,_SP,O,
0,News,PROPN,"noun, proper singular",NNP,O,
0,release,NOUN,"noun, singular or mass",NN,O,
0, ,SPACE,whitespace,_SP,O,
0,|,NOUN,"noun, singular or mass",NN,O,
0,    ,SPACE,whitespace,_SP,O,
0,Manila,PROPN,"noun, proper singular",NNP,B,GPE
0,",",PUNCT,"punctuation mark, comma",",",O,
0,Philippines,PROPN,"noun, proper plural",NNPS,B,GPE
0,    ,SPACE,whitespace,_SP,O,
0,The,DET,determiner,DT,B,ORG
0,World,PROPN,"noun, proper singular",NNP,I,ORG
0,Health,PROPN,"noun, proper singular",NNP,I,ORG
0,Organization,PROPN,"noun, proper singular",NNP,I,ORG
0,(,PUNCT,left round bracket,-LRB-,O,
0,WHO,PRON,"wh-pronoun, personal",WP,O,
0,),PUNCT,right round bracket,-RRB-,O,
0,conferred,VERB,"verb, past tense",VBD,O,
0,the,DET,determiner,DT,O,
0,prestigious,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
0,2017,NUM,cardinal number,CD,B,DATE
0,World,PROPN,"noun, proper singular",NNP,B,EVENT
0,No,DET,determiner,DT,I,EVENT
0,Tobacco,PROPN,"noun, proper singular",NNP,I,EVENT
0,Day,PROPN,"noun, proper singular",NNP,I,EVENT
0,Award,PROPN,"noun, proper singular",NNP,I,EVENT
0,to,ADP,"conjunction, subordinating or preposition",IN,O,
0,Department,PROPN,"noun, proper singular",NNP,B,ORG
0,of,ADP,"conjunction, subordinating or preposition",IN,I,ORG
0,Health,PROPN,"noun, proper singular",NNP,I,ORG
0,(,PUNCT,left round bracket,-LRB-,O,
0,DOH,PROPN,"noun, proper singular",NNP,B,ORG
0,),PUNCT,right round bracket,-RRB-,O,
0,Secretary,PROPN,"noun, proper singular",NNP,O,
0,Dr,PROPN,"noun, proper singular",NNP,O,
0,Paulyn,PROPN,"noun, proper singular",NNP,B,PERSON
0,Jean,PROPN,"noun, proper singular",NNP,I,PERSON
0,B.,PROPN,"noun, proper singular",NNP,I,PERSON
0,Rosell,PROPN,"noun, proper singular",NNP,I,PERSON
0,-,PUNCT,"punctuation mark, hyphen",HYPH,I,PERSON
0,Ubial,PROPN,"noun, proper singular",NNP,I,PERSON
0,for,ADP,"conjunction, subordinating or preposition",IN,O,
0,her,PRON,"pronoun, possessive",PRP$,O,
0,strong,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
0,tobacco,NOUN,"noun, singular or mass",NN,O,
0,control,NOUN,"noun, singular or mass",NN,O,
0,advocacy,NOUN,"noun, singular or mass",NN,O,
0,in,ADP,"conjunction, subordinating or preposition",IN,O,
0,the,DET,determiner,DT,O,
0,Philippines,PROPN,"noun, proper plural",NNPS,B,GPE
0,.,PUNCT,"punctuation mark, sentence closer",.,O,
1,"
",SPACE,whitespace,_SP,O,
1,Secretary,PROPN,"noun, proper singular",NNP,O,
1,Ubial,PROPN,"noun, proper singular",NNP,B,PERSON
1,is,AUX,"verb, 3rd person singular present",VBZ,O,
1,one,NUM,cardinal number,CD,B,CARDINAL
1,of,ADP,"conjunction, subordinating or preposition",IN,O,
1,six,NUM,cardinal number,CD,B,CARDINAL
1,awardees,NOUN,"noun, plural",NNS,O,
1,in,ADP,"conjunction, subordinating or preposition",IN,O,
1,the,DET,determiner,DT,B,LOC
1,Western,PROPN,"noun, proper singular",NNP,I,LOC
1,Pacific,PROPN,"noun, proper singular",NNP,I,LOC
1,Region,PROPN,"noun, proper singular",NNP,I,LOC
1,.,PUNCT,"punctuation mark, sentence closer",.,O,
2,"
",SPACE,whitespace,_SP,O,
2,The,DET,determiner,DT,O,
2,theme,NOUN,"noun, singular or mass",NN,O,
2,for,ADP,"conjunction, subordinating or preposition",IN,O,
2,this,DET,determiner,DT,B,DATE
2,year,NOUN,"noun, singular or mass",NN,I,DATE
2,’s,PART,possessive ending,POS,O,
2,World,PROPN,"noun, proper singular",NNP,B,ORG
2,No,DET,determiner,DT,I,ORG
2,Tobacco,PROPN,"noun, proper singular",NNP,I,ORG
2,Day,PROPN,"noun, proper singular",NNP,I,ORG
2,is,AUX,"verb, 3rd person singular present",VBZ,O,
2,“,PUNCT,opening quotation mark,``,O,
2,Tobacco,NOUN,"noun, singular or mass",NN,B,WORK_OF_ART
2,:,PUNCT,"punctuation mark, colon or ellipsis",:,I,WORK_OF_ART
2,a,DET,determiner,DT,I,WORK_OF_ART
2,Threat,NOUN,"noun, singular or mass",NN,I,WORK_OF_ART
2,to,ADP,"conjunction, subordinating or preposition",IN,I,WORK_OF_ART
2,Development,PROPN,"noun, proper singular",NNP,I,WORK_OF_ART
2,.,PUNCT,"punctuation mark, sentence closer",.,O,
2,”,PUNCT,closing quotation mark,'',O,
3,Every,DET,determiner,DT,B,DATE
3,year,NOUN,"noun, singular or mass",NN,I,DATE
3,",",PUNCT,"punctuation mark, comma",",",O,
3,on,ADP,"conjunction, subordinating or preposition",IN,O,
3,World,PROPN,"noun, proper singular",NNP,B,ORG
3,No,DET,determiner,DT,I,ORG
