Sentence_Index,Token,Pos,Explained_Tag,Tag,iob_Tag,Entity_Type
0,3/27/22,NUM,cardinal number,CD,O,
0,",",PUNCT,"punctuation mark, comma",",",O,
0,9:29,NUM,cardinal number,CD,B,TIME
0,PM,NOUN,"noun, singular or mass",NN,I,TIME
0, ,SPACE,whitespace,_SP,O,
0,DOH,PROPN,"noun, proper singular",NNP,O,
0,",",PUNCT,"punctuation mark, comma",",",O,
0,WHO,PRON,"wh-pronoun, personal",WP,O,
0,launch,VERB,"verb, non-3rd person singular present",VBP,O,
0,Hepatitis,PROPN,"noun, proper singular",NNP,O,
0,B,PROPN,"noun, proper singular",NNP,O,
0,project,NOUN,"noun, singular or mass",NN,O,
0,in,ADP,"conjunction, subordinating or preposition",IN,O,
0,Bataan,PROPN,"noun, proper singular",NNP,B,GPE
0,and,CCONJ,"conjunction, coordinating",CC,O,
0,Pampanga,PROPN,"noun, proper singular",NNP,B,ORG
0, ,SPACE,whitespace,_SP,I,ORG
0,Western,PROPN,"noun, proper singular",NNP,I,ORG
0,Pacific,PROPN,"noun, proper singular",NNP,I,ORG
0,Philippines,PROPN,"noun, proper singular",NNP,I,ORG
0, ,SPACE,whitespace,_SP,O,
0,©,PROPN,"noun, proper singular",NNP,O,
0, ,SPACE,whitespace,_SP,O,
0,DOH,PROPN,"noun, proper singular",NNP,O,
0,",",PUNCT,"punctuation mark, comma",",",O,
0,WHO,PRON,"wh-pronoun, personal",WP,O,
0,launch,VERB,"verb, non-3rd person singular present",VBP,O,
0,Hepatitis,PROPN,"noun, proper singular",NNP,O,
0,B,PROPN,"noun, proper singular",NNP,O,
0,project,NOUN,"noun, singular or mass",NN,O,
0,in,ADP,"conjunction, subordinating or preposition",IN,O,
0,Bataan,PROPN,"noun, proper singular",NNP,B,GPE
0,and,CCONJ,"conjunction, coordinating",CC,O,
0,Pampanga,PROPN,"noun, proper singular",NNP,O,
0, ,SPACE,whitespace,_SP,O,
0,23,NUM,cardinal number,CD,O,
0,August,PROPN,"noun, proper singular",NNP,B,DATE
0,2019,NUM,cardinal number,CD,I,DATE
0, ,SPACE,whitespace,_SP,O,
0,Joint,PROPN,"noun, proper singular",NNP,O,
0,News,PROPN,"noun, proper singular",NNP,O,
0,Release,PROPN,"noun, proper singular",NNP,O,
0, ,SPACE,whitespace,_SP,O,
0,|,NOUN,"noun, singular or mass",NN,O,
0, ,SPACE,whitespace,_SP,O,
0,23,NUM,cardinal number,CD,O,
0,August,PROPN,"noun, proper singular",NNP,B,DATE
0,",",PUNCT,"punctuation mark, comma",",",O,
0,Bataan,PROPN,"noun, proper singular",NNP,B,GPE
0,–,PUNCT,"punctuation mark, colon or ellipsis",:,O,
0,The,DET,determiner,DT,B,ORG
0,Department,PROPN,"noun, proper singular",NNP,I,ORG
0,of,ADP,"conjunction, subordinating or preposition",IN,I,ORG
0,Health,PROPN,"noun, proper singular",NNP,I,ORG
0,",",PUNCT,"punctuation mark, comma",",",O,
0,Central,PROPN,"noun, proper singular",NNP,B,ORG
0,Luzon,PROPN,"noun, proper singular",NNP,I,ORG
0,Center,PROPN,"noun, proper singular",NNP,I,ORG
0,for,ADP,"conjunction, subordinating or preposition",IN,I,ORG
0,Health,PROPN,"noun, proper singular",NNP,I,ORG
0,Development,PROPN,"noun, proper singular",NNP,I,ORG
0,and,CCONJ,"conjunction, coordinating",CC,I,ORG
0,World,PROPN,"noun, proper singular",NNP,I,ORG
0,Health,PROPN,"noun, proper singular",NNP,I,ORG
0,Organization,PROPN,"noun, proper singular",NNP,I,ORG
0,are,AUX,"verb, non-3rd person singular present",VBP,O,
0,launching,VERB,"verb, gerund or present participle",VBG,O,
0,a,DET,determiner,DT,O,
0,demonstration,NOUN,"noun, singular or mass",NN,O,
0,project,NOUN,"noun, singular or mass",NN,O,
0,for,ADP,"conjunction, subordinating or preposition",IN,O,
0,Hepatitis,PROPN,"noun, proper singular",NNP,O,
0,B,PROPN,"noun, proper singular",NNP,O,
0,in,ADP,"conjunction, subordinating or preposition",IN,O,
0,the,DET,determiner,DT,B,ORG
0,Provinces,PROPN,"noun, proper plural",NNPS,I,ORG
0,of,ADP,"conjunction, subordinating or preposition",IN,I,ORG
0,Bataan,PROPN,"noun, proper singular",NNP,I,ORG
0,",",PUNCT,"punctuation mark, comma",",",O,
0,Pampanga,PROPN,"noun, proper singular",NNP,B,GPE
0,",",PUNCT,"punctuation mark, comma",",",O,
0,and,CCONJ,"conjunction, coordinating",CC,O,
0,Angeles,PROPN,"noun, proper singular",NNP,B,GPE
0,City,PROPN,"noun, proper singular",NNP,I,GPE
0,.,PUNCT,"punctuation mark, sentence closer",.,O,
1,"
",SPACE,whitespace,_SP,O,
1,The,DET,determiner,DT,O,
1,project,NOUN,"noun, singular or mass",NN,O,
1,will,AUX,"verb, modal auxiliary",MD,O,
1,provide,VERB,"verb, base form",VB,O,
1,Hepatitis,PROPN,"noun, proper singular",NNP,O,
1,B,PROPN,"noun, proper singular",NNP,O,
1,services,NOUN,"noun, plural",NNS,O,
1,at,ADP,"conjunction, subordinating or preposition",IN,O,
1,the,DET,determiner,DT,O,
1,primary,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
1,level,NOUN,"noun, singular or mass",NN,O,
1,for,ADP,"conjunction, subordinating or preposition",IN,O,
1,early,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
1,diagnosis,NOUN,"noun, singular or mass",NN,O,
1,and,CCONJ,"conjunction, coordinating",CC,O,
1,treatment,NOUN,"noun, singular or mass",NN,O,
1,and,CCONJ,"conjunction, coordinating",CC,O,
1,strengthen,VERB,"verb, base form",VB,O,
1,service,NOUN,"noun, singular or mass",NN,O,
1,delivery,NOUN,"noun, singular or mass",NN,O,
1,through,ADP,"conjunction, subordinating or preposition",IN,O,
1,a,DET,determiner,DT,O,
1,referral,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
1,system,NOUN,"noun, singular or mass",NN,O,
1,to,PART,"infinitival ""to""",TO,O,
1,address,VERB,"verb, base form",VB,O,
1,the,DET,determiner,DT,O,
1,needs,NOUN,"noun, plural",NNS,O,
1,of,ADP,"conjunction, subordinating or preposition",IN,O,
1,those,PRON,determiner,DT,O,
1,with,ADP,"conjunction, subordinating or preposition",IN,O,
1,cirrhosis,NOUN,"noun, singular or mass",NN,O,
1,",",PUNCT,"punctuation mark, comma",",",O,
1,liver,NOUN,"noun, singular or mass",NN,O,
1,cancer,NOUN,"noun, singular or mass",NN,O,
1,and,CCONJ,"conjunction, coordinating",CC,O,
1,other,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
1,co,NOUN,"noun, plural",NNS,O,
1,-,NOUN,"noun, plural",NNS,O,
1,infections,NOUN,"noun, plural",NNS,O,
